https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSK,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1675900800000,2023-02-09 00:00:00,LSK/USDT,1.1051,1.1118,1.0543,1.1118,48.13760123,45.2935,42.92070276,40.6012,6,1.063117228203375516
1675814400000,2023-02-08 00:00:00,LSK/USDT,1.1458,1.1458,0.9588,1.1051,1231.93705083,1094.0548,1160.99182911,1027.5054,27,1.12649233571227065
1675728000000,2023-02-07 00:00:00,LSK/USDT,1.2144,1.3081,0.952,1.1414,1724.23143422,1570.1938,92.08426636,79.8248,55,1.100411306999325642
1675641600000,2023-02-06 00:00:00,LSK/USDT,1.2401,1.46,1.1754,1.2144,13079.43893958,10665.4043,1382.20390995,984.2082,114,1.231037261008036888
1675555200000,2023-02-05 00:00:00,LSK/USDT,1.072,1.37,1.0583,1.216,4370.31387671,3431.5674,2404.27048842,1877.944,91,1.277708808260596809
1675468800000,2023-02-04 00:00:00,LSK/USDT,1.0034,1.072,1.0034,1.0338,31.85359098,31.3062,20.1421247,19.906,7,1.017868729379973973
1675382400000,2023-02-03 00:00:00,LSK/USDT,0.9552,1.0575,0.9552,1.0575,24.44540924,24.7979,12.72520076,12.528,10,0.987115942718658284
1675296000000,2023-02-02 00:00:00,LSK/USDT,0.9316,0.9639,0.9188,0.9188,176.56525947,186.2768,47.13480316,48.9001,5,0.948060688833755659
1675209600000,2023-02-01 00:00:00,LSK/USDT,0.9127,0.9316,0.8915,0.9316,367.69234593,398.7927,314.97744803,339.7633,10,0.922214031413854836
1675123200000,2023-01-31 00:00:00,LSK/USDT,0.9316,0.9316,0.9316,0.9316,0.00381956,0.0041,0,0,1,0.9316
1675036800000,2023-01-30 00:00:00,LSK/USDT,0.9316,0.9316,0.9316,0.9316,5.31012,5.7,0,0,1,0.9316
1674950400000,2023-01-29 00:00:00,LSK/USDT,0.9552,0.9552,0.9552,0.9552,0.89655072,0.9386,0,0,1,0.9552
1674864000000,2023-01-28 00:00:00,LSK/USDT,0.9642,0.9642,0.9642,0.9642,4.3138308,4.474,0,0,1,0.9642
1674777600000,2023-01-27 00:00:00,LSK/USDT,0.9823,1.0526,0.9047,0.9448,451.64503989,481.8555,257.2409638,283.6484,11,0.939082545042673508
1674691200000,2023-01-26 00:00:00,LSK/USDT,0.9047,0.9047,0.9047,0.9047,0,0,0,0,0,0.866626471402935594
1674604800000,2023-01-25 00:00:00,LSK/USDT,0.8765,0.9047,0.824,0.9047,199.39851325,230.3085,27.44738089,30.3588,9,0.866626471402935594
1674518400000,2023-01-24 00:00:00,LSK/USDT,0.9397,0.9463,0.9397,0.9463,117.91462404,125.445,113.91470857,121.2181,3,0.939972185323604242
1674432000000,2023-01-23 00:00:00,LSK/USDT,0.9077,0.9077,0.9077,0.9077,0,0,0,0,0,0.907101418026724423
1674345600000,2023-01-22 00:00:00,LSK/USDT,0.9044,0.9077,0.9044,0.9077,81.35753016,89.6896,81.35753016,89.6896,5,0.907101418026724423
1674259200000,2023-01-21 00:00:00,LSK/USDT,0.9102,0.9102,0.902,0.902,60.89577362,67.048,51.89916576,57.0758,5,0.908250389443003843
1674172800000,2023-01-20 00:00:00,LSK/USDT,0.8658,0.8658,0.8538,0.8658,156.0914877,182.1897,156.0914877,182.1897,6,0.856781273374947784
1674086400000,2023-01-19 00:00:00,LSK/USDT,0.857,0.932,0.8385,0.885,703.83322632,815.5441,551.07953514,640.0359,17,0.863394287742673041
1674000000000,2023-01-18 00:00:00,LSK/USDT,0.9089,0.9089,0.8249,0.8291,395.30609571,459.0127,127.20309992,139.9528,11,0.862844058246988875
1673913600000,2023-01-17 00:00:00,LSK/USDT,0.8595,0.9293,0.825,0.8789,201.06026103,233.5925,11.82841778,12.8181,8,0.861059686869685347
1673827200000,2023-01-16 00:00:00,LSK/USDT,0.8708,0.8904,0.8299,0.8678,289.58107579,337.7998,137.63618834,156.5698,17,0.857921807488250986
1673740800000,2023-01-15 00:00:00,LSK/USDT,0.8755,0.8755,0.8249,0.8707,495.62089247,574.0573,381.63309557,440.4469,28,0.863452892694624619
1673654400000,2023-01-14 00:00:00,LSK/USDT,0.7821,0.87,0.65,0.8422,1356.85507923,1827.3154,241.2554583,284.4463,57,0.752198942261409502
1673568000000,2023-01-13 00:00:00,LSK/USDT,0.8714,0.8714,0.8714,0.8714,0,0,0,0,0,0.846231568309227438
1673481600000,2023-01-12 00:00:00,LSK/USDT,0.783,0.8714,0.783,0.8714,30.24990338,35.8271,28.67862112,33.8302,8,0.846231568309227438
1673395200000,2023-01-11 00:00:00,LSK/USDT,0.7611,0.7829,0.7497,0.7829,4326.85200315,5760.2109,4176.14747811,5560.381,16,0.751215942483733384
1673308800000,2023-01-10 00:00:00,LSK/USDT,0.7526,0.7774,0.7216,0.7294,2437.30268288,3343.1817,155.65904047,207.3878,17,0.729185373470412017
1673222400000,2023-01-09 00:00:00,LSK/USDT,0.7438,0.7465,0.7395,0.7465,86.21016065,115.5641,15.17352,20.4,3,0.745995961686274853
1673136000000,2023-01-08 00:00:00,LSK/USDT,0.7065,0.7317,0.7065,0.7237,133.05767742,183.5846,124.48331262,171.6326,5,0.72480485378769961
1673049600000,2023-01-07 00:00:00,LSK/USDT,0.7132,0.7152,0.7029,0.715,603.17738994,845.3951,573.15629196,803.028,16,0.713498251109561471
1672963200000,2023-01-06 00:00:00,LSK/USDT,0.7166,0.7166,0.6705,0.7101,1231.73154804,1834.3536,124.16419287,185.1043,13,0.67153592227690555
1672876800000,2023-01-05 00:00:00,LSK/USDT,0.7261,0.7543,0.7228,0.7228,29.6186288,40.584,25.54862,35.1,6,0.729873339133106659
1672790400000,2023-01-04 00:00:00,LSK/USDT,0.715,0.715,0.715,0.715,0,0,0,0,0,0.727970937220807707
1672704000000,2023-01-03 00:00:00,LSK/USDT,0.715,0.715,0.715,0.715,0,0,0,0,0,0.727970937220807707
1672617600000,2023-01-02 00:00:00,LSK/USDT,0.715,0.715,0.715,0.715,0,0,0,0,0,0.727970937220807707
1672531200000,2023-01-01 00:00:00,LSK/USDT,0.715,0.715,0.715,0.715,0,0,0,0,0,0.727970937220807707
1672444800000,2022-12-31 00:00:00,LSK/USDT,0.727,0.7546,0.7054,0.715,1136.99461357,1562.3358,428.61516941,596.8383,37,0.727970937220807707
1672358400000,2022-12-30 00:00:00,LSK/USDT,0.6929,0.7019,0.68,0.6827,392.76564861,572.3138,344.49058773,502.6266,15,0.686310176036255063
1672272000000,2022-12-29 00:00:00,LSK/USDT,0.708,0.7271,0.705,0.7271,43.79424558,61.8942,2.99994189,4.1259,4,0.70760510501494064
1672185600000,2022-12-28 00:00:00,LSK/USDT,0.732,0.732,0.708,0.708,198.67122809,276.5232,189.46277233,263.6479,18,0.718564221739618075
1672099200000,2022-12-27 00:00:00,LSK/USDT,0.7525,0.7654,0.7372,0.7605,312.74768468,417.845,141.09871109,185.6602,15,0.748684469532118293
1672012800000,2022-12-26 00:00:00,LSK/USDT,0.7469,0.7469,0.7409,0.745,78.48069685,105.7141,51.60132035,69.6344,4,0.742391715164860949
1671926400000,2022-12-25 00:00:00,LSK/USDT,0.754,0.754,0.754,0.754,6.3611964,8.4366,0,0,1,0.754
1671840000000,2022-12-24 00:00:00,LSK/USDT,0.7484,0.7541,0.7484,0.7541,13.3320475,17.7105,12.024586,15.965,5,0.752784061855465186
1671753600000,2022-12-23 00:00:00,LSK/USDT,0.7678,0.8517,0.7678,0.7836,43.31182496,54.0279,32.48899016,41.0799,9,0.80268305905104027
1671667200000,2022-12-22 00:00:00,LSK/USDT,0.752,0.752,0.729,0.729,61.27736428,83.116,14.10779178,19.141,6,0.73726048048533983
1671580800000,2022-12-21 00:00:00,LSK/USDT,0.8427,0.8427,0.7705,0.7705,229.89605275,279.297,103.31464677,125.5634,9,0.823448505616045203
1671494400000,2022-12-20 00:00:00,LSK/USDT,0.6827,1.0227,0.6827,0.8412,3594.22171791,3879.8327,1140.16139311,1265.9761,67,0.931471614207836526
1671408000000,2022-12-19 00:00:00,LSK/USDT,0.6772,0.6916,0.6772,0.6916,30.36447024,44.5308,0,0,2,0.681942376535135625
1671321600000,2022-12-18 00:00:00,LSK/USDT,0.6905,0.6905,0.69,0.69,3.98442875,5.7717,0,0,2,0.690338930737561814
1671235200000,2022-12-17 00:00:00,LSK/USDT,0.7024,0.7024,0.6995,0.6995,12.10550567,17.2813,2.09535225,2.9955,4,0.700499963168659603
1671148800000,2022-12-16 00:00:00,LSK/USDT,0.7949,0.795,0.715,0.715,1308.74399484,1692.8888,531.66949182,701.3149,14,0.773547699785262913
1671062400000,2022-12-15 00:00:00,LSK/USDT,0.7905,0.816,0.7806,0.816,31.02794076,38.8419,14.9962848,18.3778,5,0.799170360336346084
1670976000000,2022-12-14 00:00:00,LSK/USDT,0.8251,0.8251,0.8106,0.8194,166.90555336,203.937,100.01216058,121.5471,6,0.81846202213443235
1670889600000,2022-12-13 00:00:00,LSK/USDT,0.86,0.8717,0.8181,0.8199,1109.41266801,1307.3587,1047.01789741,1231.3393,16,0.849013156137572482
1670803200000,2022-12-12 00:00:00,LSK/USDT,0.8505,0.8505,0.8505,0.8505,51.99965505,61.1401,51.99965505,61.1401,5,0.8505
1670716800000,2022-12-11 00:00:00,LSK/USDT,0.86,0.8639,0.8222,0.8222,5.6239385,6.6475,0,0,3,0.846474269528374109
1670630400000,2022-12-10 00:00:00,LSK/USDT,0.82,0.8434,0.82,0.8434,801.68332942,961.007,437.93965297,528.7507,10,0.834284041096853968
1670544000000,2022-12-09 00:00:00,LSK/USDT,0.7908,0.7908,0.7908,0.7908,17.43563748,22.0481,0,0,2,0.7908
1670457600000,2022-12-08 00:00:00,LSK/USDT,0.7798,0.8263,0.7798,0.8263,30.58256971,37.3192,0,0,2,0.819816187821026632
1670371200000,2022-12-07 00:00:00,LSK/USDT,0.8101,0.8101,0.79,0.79,292.8176913,362.4479,287.8177023,356.1188,4,0.807898992509685154
1670284800000,2022-12-06 00:00:00,LSK/USDT,0.8338,0.8338,0.8338,0.8338,0,0,0,0,0,0.8338
1670198400000,2022-12-05 00:00:00,LSK/USDT,0.8338,0.8338,0.8338,0.8338,16.63431,19.95,0,0,1,0.8338
1670112000000,2022-12-04 00:00:00,LSK/USDT,0.8221,0.8221,0.8221,0.8221,34.73849318,42.2558,0,0,1,0.8221
1670025600000,2022-12-03 00:00:00,LSK/USDT,0.8058,0.8058,0.8058,0.8058,1.16647608,1.4476,0,0,1,0.8058
1669939200000,2022-12-02 00:00:00,LSK/USDT,0.8178,0.8178,0.724,0.724,418.64913684,519.7498,0,0,3,0.806666384756633622
1669852800000,2022-12-01 00:00:00,LSK/USDT,0.8168,0.8168,0.8082,0.8108,9.64686448,11.9141,0,0,3,0.809714524583432315
1669766400000,2022-11-30 00:00:00,LSK/USDT,0.8139,0.8139,0.8139,0.8139,21.3168549,26.191,0,0,3,0.8139
1669680000000,2022-11-29 00:00:00,LSK/USDT,0.7432,0.7432,0.7432,0.7432,0,0,0,0,0,0.769597269063129287
1669593600000,2022-11-28 00:00:00,LSK/USDT,0.767,0.7789,0.7432,0.7432,80.44130802,104.5619,52.65940374,67.6183,6,0.769597269063129287
1669507200000,2022-11-27 00:00:00,LSK/USDT,0.8256,0.869,0.8256,0.869,99.99993652,115.149,99.99993652,115.149,2,0.868467120434848052
1669420800000,2022-11-26 00:00:00,LSK/USDT,0.81,0.919,0.7756,0.8133,454.31176157,557.1217,392.82422626,479.6418,13,0.816799795220760564
1669334400000,2022-11-25 00:00:00,LSK/USDT,0.7151,0.8162,0.715,0.8089,136.5442046,172.5974,104.41998557,129.6127,9,0.792105122739057646
1669248000000,2022-11-24 00:00:00,LSK/USDT,0.7151,0.7151,0.7151,0.7151,2.42075652,3.3852,0,0,1,0.7151
1669161600000,2022-11-23 00:00:00,LSK/USDT,0.7732,0.8057,0.7732,0.8057,47.62164926,61.4634,45.26489619,58.5383,3,0.774858453114943628
1669075200000,2022-11-22 00:00:00,LSK/USDT,0.7666,0.7666,0.7157,0.7193,464.74476062,626.4324,240.45106979,313.6593,6,0.742718622569972502
1668988800000,2022-11-21 00:00:00,LSK/USDT,0.7158,0.7288,0.7158,0.7183,102.63998827,142.9814,0,0,3,0.717858521811101528
1668902400000,2022-11-20 00:00:00,LSK/USDT,0.7758,0.8088,0.7758,0.8088,2.88134358,3.6236,2.88134358,3.6236,2,0.79549259124592146
1668816000000,2022-11-19 00:00:00,LSK/USDT,0.7708,0.7787,0.7675,0.7758,270.20642604,348.6849,254.40502604,328.1849,9,0.774954947706920195
1668729600000,2022-11-18 00:00:00,LSK/USDT,0.7275,0.7491,0.7275,0.7491,16.0303386,21.4804,13.98831885,18.6735,2,0.746348490646354781
1668643200000,2022-11-17 00:00:00,LSK/USDT,0.7213,0.7213,0.7112,0.7112,103.31810534,145.2216,2.60692246,3.6142,3,0.711454843202547639
1668556800000,2022-11-16 00:00:00,LSK/USDT,0.75,0.75,0.715,0.7386,133.76777702,182.0336,2.04991188,2.7391,4,0.734960115165020628
1668470400000,2022-11-15 00:00:00,LSK/USDT,0.75,0.7639,0.6929,0.6929,298.34974792,404.4854,55.23269316,72.307,6,0.739196438692509688
1668384000000,2022-11-14 00:00:00,LSK/USDT,0.7,0.75,0.5501,0.6745,177.47304273,267.0376,24.96809098,35.7144,23,0.66696906238304961
1668297600000,2022-11-13 00:00:00,LSK/USDT,0.7468,0.7579,0.7,0.7083,543.21926756,765.2774,36.32471244,48.7275,12,0.710056581214480952
1668211200000,2022-11-12 00:00:00,LSK/USDT,0.7692,0.7692,0.745,0.7621,23.64827592,31.5404,17.03322568,22.7128,8,0.749866934123880941
1668124800000,2022-11-11 00:00:00,LSK/USDT,0.7718,0.7718,0.7525,0.7525,11.1518884,14.5086,0,0,3,0.768706225074849206
1668038400000,2022-11-10 00:00:00,LSK/USDT,0.628,0.77,0.6279,0.7525,4736.03303155,6157.2223,4721.06698678,6133.8823,29,0.769277797594661284
1667952000000,2022-11-09 00:00:00,LSK/USDT,0.8258,0.8258,0.68,0.68,420.58212025,541.7476,0,0,17,0.777740986086088848
1667865600000,2022-11-08 00:00:00,LSK/USDT,0.833,0.9349,0.8019,0.8291,410.7220877,500.3281,104.7349752,124.9874,26,0.821580708703068851
1667779200000,2022-11-07 00:00:00,LSK/USDT,0.92,0.9398,0.8363,0.8363,19.40247369,22.0662,10.18268434,11.0417,3,0.881404915423286936
1667692800000,2022-11-06 00:00:00,LSK/USDT,0.8321,0.8321,0.8321,0.8321,1.73867295,2.0895,0,0,1,0.8321
1667606400000,2022-11-05 00:00:00,LSK/USDT,0.828,0.92,0.828,0.92,7.20019026,7.9558,6.12962756,6.663,4,0.906292787871969371
1667520000000,2022-11-04 00:00:00,LSK/USDT,0.8251,0.87,0.8251,0.87,557.86256379,642.2129,542.01,623,3,0.86872409414007759
1667433600000,2022-11-03 00:00:00,LSK/USDT,0.908,0.92,0.8245,0.8245,177.55781453,196.7385,51.51504263,56.6776,17,0.903110061845662656
1667347200000,2022-11-02 00:00:00,LSK/USDT,0.8037,0.8999,0.8015,0.8999,412.70593293,510.5933,406.91591064,503.3727,16,0.809049182051309257
1667260800000,2022-11-01 00:00:00,LSK/USDT,0.81,0.9,0.8,0.9,49.52543808,59.4009,15.55557988,17.2852,5,0.835921798193854562
1667174400000,2022-10-31 00:00:00,LSK/USDT,0.8108,0.8108,0.8108,0.8108,0,0,0,0,0,0.863026099116248247
1667088000000,2022-10-30 00:00:00,LSK/USDT,0.908,0.908,0.8108,0.8108,605.91861194,702.6709,592.86051578,686.5657,7,0.863026099116248247
1667001600000,2022-10-29 00:00:00,LSK/USDT,0.832,0.95,0.8319,0.8319,1052.40218385,1199.751,133.37248857,157.0111,91,0.879408785988319744
1666915200000,2022-10-28 00:00:00,LSK/USDT,0.94,0.94,0.94,0.94,3.863964,4.1106,0,0,2,0.94
1666828800000,2022-10-27 00:00:00,LSK/USDT,0.94,0.94,0.94,0.94,0,0,0,0,0,0.94
1666742400000,2022-10-26 00:00:00,LSK/USDT,0.94,0.94,0.94,0.94,51.113346,54.3759,46.420208,49.3832,3,0.94
1666656000000,2022-10-25 00:00:00,LSK/USDT,0.8748,0.94,0.8421,0.8421,5.58584433,6.3616,4.8925434,5.5383,4,0.878675436132857644
1666569600000,2022-10-24 00:00:00,LSK/USDT,0.8736,0.8918,0.8098,0.8098,133.94579602,151.105,0,0,7,0.886742879982863681
1666483200000,2022-10-23 00:00:00,LSK/USDT,0.8852,0.8852,0.849,0.849,13.8302754,15.6521,0,0,2,0.883667562802111662
1666396800000,2022-10-22 00:00:00,LSK/USDT,0.915,0.915,0.915,0.915,45.6928125,49.9375,45.6928125,49.9375,2,0.915
1666310400000,2022-10-21 00:00:00,LSK/USDT,0.8698,0.8901,0.8698,0.8781,127.76079136,143.7208,0,0,3,0.88897184618221513
1666224000000,2022-10-20 00:00:00,LSK/USDT,0.901,0.901,0.901,0.901,0,0,0,0,0,0.895737361914586334
1666137600000,2022-10-19 00:00:00,LSK/USDT,0.8659,0.901,0.8576,0.901,42.94156126,47.943,12.0043834,13.3234,5,0.895737361914586334
1666051200000,2022-10-18 00:00:00,LSK/USDT,0.9354,0.9354,0.9242,0.9242,11.5356895,12.4559,0,0,2,0.926141779196466756
1665964800000,2022-10-17 00:00:00,LSK/USDT,0.926,0.99,0.926,0.9701,5786.42126889,5972.1522,5588.22849365,5762.8973,23,0.968933642705930273
1665878400000,2022-10-16 00:00:00,LSK/USDT,0.939,0.939,0.939,0.939,0.0464805,0.0495,0.0464805,0.0495,1,0.939
1665792000000,2022-10-15 00:00:00,LSK/USDT,0.8328,0.9056,0.8303,0.8959,1319.64191745,1499.5952,916.74149922,1014.5962,22,0.881322303456655019
1665705600000,2022-10-14 00:00:00,LSK/USDT,0.916,0.9263,0.85,0.9016,3409.72020952,3739.9444,3223.16901952,3520.687,46,0.912014449222962168
1665619200000,2022-10-13 00:00:00,LSK/USDT,0.8102,0.9159,0.7899,0.9159,1575.84794827,1908.2785,1557.14062199,1884.9047,19,0.829350153911927071
1665532800000,2022-10-12 00:00:00,LSK/USDT,0.8105,0.8606,0.8101,0.8606,26.38814107,32.4821,1.08831476,1.2646,5,0.812506151803704905
1665446400000,2022-10-11 00:00:00,LSK/USDT,0.8303,0.8303,0.83,0.83,206.51766618,248.734,0,0,6,0.830275180733286359
1665360000000,2022-10-10 00:00:00,LSK/USDT,0.8998,0.9399,0.8998,0.939,29.21971396,32.1258,29.21971396,32.1258,5,0.909862671320414252
1665273600000,2022-10-09 00:00:00,LSK/USDT,0.899,0.9399,0.8203,0.8205,290.55250755,330.2342,250.54004843,284.189,11,0.883693368368587667
1665187200000,2022-10-08 00:00:00,LSK/USDT,0.8999,0.97,0.7701,0.7701,706.90158147,795.7148,596.93671385,654.9883,16,0.892358068752080929
1665100800000,2022-10-07 00:00:00,LSK/USDT,0.8296,0.8296,0.8296,0.8296,13.63439304,16.4349,13.63439304,16.4349,2,0.8296
1665014400000,2022-10-06 00:00:00,LSK/USDT,0.7654,0.9825,0.7614,0.8,1058.76253189,1319.5438,823.68990141,1022.475,30,0.809182157830064795
1664928000000,2022-10-05 00:00:00,LSK/USDT,0.8904,0.9138,0.7614,0.7614,209.27244937,248.2549,109.77930251,130.3121,16,0.846528077813585534
1664841600000,2022-10-04 00:00:00,LSK/USDT,0.8065,0.8904,0.7601,0.7613,231.5558148,278.3791,106.07892306,119.4201,26,0.835799155852673491
1664755200000,2022-10-03 00:00:00,LSK/USDT,0.85,0.85,0.85,0.85,11.712235,13.7791,11.712235,13.7791,1,0.85
1664668800000,2022-10-02 00:00:00,LSK/USDT,0.8363,0.8363,0.8363,0.8363,1.29258528,1.5456,1.29258528,1.5456,1,0.8363
1664582400000,2022-10-01 00:00:00,LSK/USDT,0.8064,0.8064,0.8062,0.8062,384.98428867,477.4267,366.94423083,455.0542,5,0.806373606297124218
1664496000000,2022-09-30 00:00:00,LSK/USDT,0.8705,0.8705,0.84,0.84,45.54172215,52.8423,32.94172215,37.8423,3,0.86206158393101083
1664409600000,2022-09-29 00:00:00,LSK/USDT,0.8065,0.8065,0.8054,0.8054,54.33897113,67.4332,0,0,6,0.805819446855894121
1664323200000,2022-09-28 00:00:00,LSK/USDT,0.8051,0.9148,0.8051,0.8051,172.2975621,208.4153,66.91737902,77.5245,7,0.828123886244493761
1664236800000,2022-09-27 00:00:00,LSK/USDT,0.8969,0.9999,0.8001,0.843,1265.27391055,1415.4074,1103.81756849,1213.6185,20,0.896798563318116459
1664150400000,2022-09-26 00:00:00,LSK/USDT,0.898,0.898,0.7901,0.8001,16.674977,20.3703,3.71120863,4.1346,9,0.820543101588565906
1664064000000,2022-09-25 00:00:00,LSK/USDT,0.82,0.946,0.7887,0.7897,2015.83773808,2429.2848,1986.08707311,2391.5847,25,0.829886182217765928
1663977600000,2022-09-24 00:00:00,LSK/USDT,0.7875,0.8134,0.7874,0.8134,275.15667099,349.3899,271.65583974,344.9444,4,0.787537927883988605
1663891200000,2022-09-23 00:00:00,LSK/USDT,0.83,0.83,0.787,0.7875,24.22752149,30.4384,0.422885,0.5095,6,0.796009941484567431
1663804800000,2022-09-22 00:00:00,LSK/USDT,0.7879,0.883,0.7879,0.83,180.64552568,228.802,4.6213085,5.3954,5,0.789686033966706325
1663718400000,2022-09-21 00:00:00,LSK/USDT,0.884,0.884,0.884,0.884,0,0,0,0,0,0.845283881048127521
1663632000000,2022-09-20 00:00:00,LSK/USDT,0.8399,0.884,0.8399,0.884,59.15348799,70,55.01663319,65.3203,4,0.845283881048127521
1663545600000,2022-09-19 00:00:00,LSK/USDT,0.7865,0.7865,0.7865,0.7865,8.6515,11,0,0,1,0.7865
1663459200000,2022-09-18 00:00:00,LSK/USDT,0.9,0.9,0.7846,0.8999,88.746484,100.5166,75.37212912,83.7557,10,0.884701301436032101
1663372800000,2022-09-17 00:00:00,LSK/USDT,0.7901,0.7901,0.7901,0.7901,2.3608188,2.988,0,0,1,0.7901
1663286400000,2022-09-16 00:00:00,LSK/USDT,0.8032,0.8999,0.7601,0.7601,196.44547467,236.0464,8.07471271,8.9729,24,0.836604178986389877
1663200000000,2022-09-15 00:00:00,LSK/USDT,0.9454,0.9499,0.7969,0.9499,219.84483829,245.9588,128.0773923,139.6078,17,0.89740871063198888
1663113600000,2022-09-14 00:00:00,LSK/USDT,0.9457,0.9457,0.8039,0.8039,47.13553259,53.8781,43.13532619,48.9021,3,0.880601011125670617
1663027200000,2022-09-13 00:00:00,LSK/USDT,0.955,1.02,0.7871,0.9686,980.94178257,1033.0578,892.68767209,920.9557,21,0.953236182514939881
1662940800000,2022-09-12 00:00:00,LSK/USDT,0.9599,0.96,0.7753,0.9059,269.17164466,299.805,192.81833786,205.9964,11,0.902458230708482677
1662854400000,2022-09-11 00:00:00,LSK/USDT,0.9,0.9,0.8527,0.8527,26.26985524,29.547,20.25225,22.5025,3,0.88951525052629106
1662768000000,2022-09-10 00:00:00,LSK/USDT,0.9049,0.96,0.7753,0.9,801.40678751,913.5536,752.67007029,854.1828,24,0.878313406087382133
1662681600000,2022-09-09 00:00:00,LSK/USDT,0.7762,0.7762,0.775,0.775,70.40496845,90.8048,0,0,4,0.775344503688318888
1662595200000,2022-09-08 00:00:00,LSK/USDT,0.7301,0.9,0.7301,0.76,517.4366453,598.7474,491.51667968,564.3512,11,0.865380487291602341
1662508800000,2022-09-07 00:00:00,LSK/USDT,0.7501,0.7501,0.73,0.73,80.26318884,109.6552,0,0,7,0.732003827498613497
1662422400000,2022-09-06 00:00:00,LSK/USDT,0.89,0.89,0.89,0.89,7.230004,8.1236,0,0,2,0.89
1662336000000,2022-09-05 00:00:00,LSK/USDT,0.89,0.89,0.8054,0.89,42.97279652,48.4921,9.21705452,10.5643,5,0.886529480800194382
1662249600000,2022-09-04 00:00:00,LSK/USDT,0.9899,1.01,0.7,0.7,660.0985839,773.7199,386.93265994,387.16,18,0.878858493289902053
1662163200000,2022-09-03 00:00:00,LSK/USDT,0.8901,0.8901,0.889,0.889,8.00620466,9,0,0,4,0.889578595221671487
1662076800000,2022-09-02 00:00:00,LSK/USDT,0.9428,1.047,0.8891,0.9965,3516.1984789,3447.4319,3511.30983107,3441.9346,19,1.020045057048704924
1661990400000,2022-09-01 00:00:00,LSK/USDT,0.9429,0.9429,0.94,0.9428,19.74746593,20.9555,5.54252421,5.8859,8,0.942353104169502925
1661904000000,2022-08-31 00:00:00,LSK/USDT,1.022,1.022,0.0024,0.8888,551.21737308,3903.1776,42.23650016,46.6468,44,0.601535556649741423
1661817600000,2022-08-30 00:00:00,LSK/USDT,0.99,1.049,0.925,0.925,1519.69522998,1477.1996,1506.84247409,1463.3073,22,1.028870320289090725
1661731200000,2022-08-29 00:00:00,LSK/USDT,0.9111,0.9111,0.9111,0.9111,0,0,0,0,0,0.985575858642551543
1661644800000,2022-08-28 00:00:00,LSK/USDT,0.925,0.99,0.9109,0.9111,1295.54410243,1314.5832,1285.50033078,1303.5796,19,0.985575858642551543
1661558400000,2022-08-27 00:00:00,LSK/USDT,0.953,0.953,0.953,0.953,0,0,0,0,0,0.983689301907849731
1661472000000,2022-08-26 00:00:00,LSK/USDT,0.9537,0.9874,0.951,0.953,169.22592763,172.0527,156.88648363,159.1047,10,0.983689301907849731
1661385600000,2022-08-25 00:00:00,LSK/USDT,0.9125,0.9125,0.9123,0.9125,50.22019099,55.0465,0,0,3,0.912323058434808233
1661299200000,2022-08-24 00:00:00,LSK/USDT,0.9864,0.9874,0.91,0.9123,535.59420896,579.0287,99.3848723,100.6584,13,0.925872707379315424
1661212800000,2022-08-23 00:00:00,LSK/USDT,0.9076,0.987,0.8979,0.8979,27.6230972,29.9027,12.613846,13.378,9,0.925204120053706358
1661126400000,2022-08-22 00:00:00,LSK/USDT,0.988,0.988,0.907,0.9874,132.60659852,135.0329,124.10200692,126.1086,7,0.982431265550329116
1661040000000,2022-08-21 00:00:00,LSK/USDT,0.931,0.931,0.907,0.907,9.2204008,10,0,0,7,0.922084244212030347
1660953600000,2022-08-20 00:00:00,LSK/USDT,1.023,1.023,0.93,0.93,3180.550431,3419.5307,3180.550431,3419.5307,3,0.930124437027044895
1660867200000,2022-08-19 00:00:00,LSK/USDT,0.93,0.93,0.93,0.93,4669.368459,5020.8263,4668.091941,5019.4537,13,0.93
1660780800000,2022-08-18 00:00:00,LSK/USDT,0.9139,0.9173,0.9125,0.9164,678.35114678,742.2741,0,0,58,0.913885338014850828
1660694400000,2022-08-17 00:00:00,LSK/USDT,0.9114,1.0867,0.9114,1.0827,926.08753967,889.4104,749.83269972,696.2466,66,1.046754341910305712
1660608000000,2022-08-16 00:00:00,LSK/USDT,0.9112,1.0843,0.9112,1.0843,12.5323959,11.878,10.7099959,9.878,3,1.059066395474308307
1660521600000,2022-08-15 00:00:00,LSK/USDT,0.908,1.0799,0.9071,0.9112,426.00242718,438.026,175.23096272,162.712,7,0.979181015727394945
1660435200000,2022-08-14 00:00:00,LSK/USDT,1.0885,1.1388,0.9065,0.9071,4829.76098255,4866.293,4535.97941567,4576.6786,18,0.993520711403301612
1660348800000,2022-08-13 00:00:00,LSK/USDT,0.9052,1.0885,0.905,1.0885,414.13210976,434.5518,142.6210625,134.5518,6,0.958940543032627268
1660262400000,2022-08-12 00:00:00,LSK/USDT,0.8791,0.89,0.8791,0.89,45.96433625,52.1251,0,0,3,0.881831959989958519
1660176000000,2022-08-11 00:00:00,LSK/USDT,1,1.0899,0.877,0.8773,229.19974403,238.6321,138.32131265,136.9834,35,0.965471295843990381
1660089600000,2022-08-10 00:00:00,LSK/USDT,1,1.0071,0.875,1.0071,181.35613707,192.9864,112.59405127,116.4266,10,0.943228927625013179
